SERIAL_NUMBER,MODEL_NAME,CARTON_NO,PALLET_NO,VENDOR_SN,ASY_B,HW,FW,DESCRIPTION,SKU,INNER_CARTON_NO,PO_NUMBER,BUNDLE,DN,H_H_PARTNUMBER
BHRC1714LH003733-C,DOORBELL_V3,76007,ASSY0175B037,9884E32666F5,4/11/17 10:08,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110695,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003734-C,DOORBELL_V3,76006,ASSY0175B037,E8EB110B0A05,4/11/17 10:34,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110634,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003735-C,DOORBELL_V3,76004,ASSY0175B037,9884E32662DC,4/11/17 10:07,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110675,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003736-C,DOORBELL_V3,76005,ASSY0175B037,9884E326679D,4/11/17 9:27,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110631,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003737-C,DOORBELL_V3,76005,ASSY0175B037,9884E3DCFB34,4/11/17 10:17,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110631,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003738-C,DOORBELL_V3,76006,ASSY0175B037,9884E3265EAF,4/11/17 10:10,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110634,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003739-C,DOORBELL_V3,76004,ASSY0175B037,E8EB1109253F,4/11/17 10:02,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110675,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003740-C,DOORBELL_V3,76099,ASSY0175B037,606405CAEF90,4/11/17 13:26,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110870,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003741-C,DOORBELL_V3,76028,ASSY0175B037,9884E32153DF,4/11/17 13:55,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110643,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003742-C,DOORBELL_V3,76005,ASSY0175B037,9884E349761F,4/11/17 9:38,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110631,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003743-C,DOORBELL_V3,76028,ASSY0175B037,9884E3215277,4/11/17 13:50,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110643,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003744-C,DOORBELL_V3,76004,ASSY0175B037,9884E3BCC3CE,4/11/17 9:31,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110675,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003745-C,DOORBELL_V3,76002,ASSY0175B037,9884E3266087,4/11/17 9:29,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110629,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003746-C,DOORBELL_V3,76028,ASSY0175B037,9884E3212A22,4/11/17 13:52,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110643,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003747-C,DOORBELL_V3,76006,ASSY0175B037,E8EB11096B59,4/11/17 9:28,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110634,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003748-C,DOORBELL_V3,76006,ASSY0175B037,E8EB110B119A,4/11/17 10:11,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110634,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003749-C,DOORBELL_V3,76099,ASSY0175B037,9884E3BCBD10,4/11/17 10:53,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110870,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003750-C,DOORBELL_V3,76007,ASSY0175B037,E8EB110AE082,4/11/17 10:41,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110695,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003751-C,DOORBELL_V3,76002,ASSY0175B037,9884E34B2CB9,4/11/17 9:27,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110629,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003752-C,DOORBELL_V3,76005,ASSY0175B037,9884E3266081,4/11/17 9:28,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110631,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003753-C,DOORBELL_V3,76006,ASSY0175B037,E8EB110B1B7D,4/11/17 9:31,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110634,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003754-C,DOORBELL_V3,76099,ASSY0175B037,9884E3BCC896,4/11/17 10:49,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110870,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003755-C,DOORBELL_V3,76004,ASSY0175B037,E8EB110B17CD,4/11/17 9:31,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110675,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003756-C,DOORBELL_V3,76007,ASSY0175B037,9884E3DCFB4B,4/11/17 10:37,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110695,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003757-C,DOORBELL_V3,76006,ASSY0175B037,9884E3BCCA6A,4/11/17 10:56,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110634,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003758-C,DOORBELL_V3,76005,ASSY0175B037,9884E3265EB4,4/11/17 9:29,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110631,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003759-C,DOORBELL_V3,76006,ASSY0175B037,9884E3BCC3E6,4/11/17 10:37,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110634,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003760-C,DOORBELL_V3,76002,ASSY0175B037,9884E3BCBC23,4/11/17 9:33,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110629,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003761-C,DOORBELL_V3,76002,ASSY0175B037,9884E3245DD4,4/11/17 9:35,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110629,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003762-C,DOORBELL_V3,76028,ASSY0175B037,9884E3BCCC66,4/11/17 9:28,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110643,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003763-C,DOORBELL_V3,76007,ASSY0175B037,9884E3BCC3D5,4/11/17 9:32,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110695,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003764-C,DOORBELL_V3,76004,ASSY0175B037,9884E3BC5ADE,4/11/17 9:33,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110675,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003765-C,DOORBELL_V3,76002,ASSY0175B037,9884E326322B,4/11/17 9:28,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110629,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003766-C,DOORBELL_V3,76007,ASSY0175B037,9884E3BCC548,4/11/17 10:42,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110695,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003767-C,DOORBELL_V3,76006,ASSY0175B037,9884E326636D,4/11/17 10:05,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110634,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003768-C,DOORBELL_V3,76005,ASSY0175B037,E8EB110B0D0F,4/11/17 10:40,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110631,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003769-C,DOORBELL_V3,76002,ASSY0175B037,E8EB110B1753,4/11/17 10:07,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110629,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003770-C,DOORBELL_V3,76005,ASSY0175B037,E8EB110974B4,4/11/17 9:29,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110631,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003771-C,DOORBELL_V3,76005,ASSY0175B037,9884E32662A3,4/11/17 9:29,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110631,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003772-C,DOORBELL_V3,76005,ASSY0175B037,9884E3BCBC08,4/11/17 9:31,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110631,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003773-C,DOORBELL_V3,76002,ASSY0175B037,9884E3E846BA,4/11/17 9:30,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110629,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003774-C,DOORBELL_V3,76002,ASSY0175B037,9884E3266503,4/11/17 9:30,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110629,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003775-C,DOORBELL_V3,76006,ASSY0175B037,E8EB11096D17,4/11/17 10:10,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110634,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003776-C,DOORBELL_V3,76002,ASSY0175B037,E8EB1109788C,4/11/17 9:30,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110629,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003777-C,DOORBELL_V3,76002,ASSY0175B037,E8EB1109765C,4/11/17 10:09,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110629,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003778-C,DOORBELL_V3,76007,ASSY0175B037,E8EB110B0425,4/11/17 10:20,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110695,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003779-C,DOORBELL_V3,76006,ASSY0175B037,9884E3497ABD,4/11/17 10:20,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110634,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003780-C,DOORBELL_V3,76006,ASSY0175B037,E8EB110B0A56,4/11/17 10:40,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110634,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003781-C,DOORBELL_V3,76007,ASSY0175B037,E8EB110B1785,4/11/17 11:01,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110695,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003782-C,DOORBELL_V3,76099,ASSY0175B037,9884E3266321,4/11/17 10:02,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110870,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003783-C,DOORBELL_V3,76028,ASSY0175B037,9884E3BCBD16,4/11/17 10:56,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110643,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003784-C,DOORBELL_V3,76005,ASSY0175B037,9884E3BCCA48,4/11/17 10:10,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110631,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003785-C,DOORBELL_V3,76028,ASSY0175B037,9884E34B1778,4/11/17 13:49,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110643,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003786-C,DOORBELL_V3,76002,ASSY0175B037,E8EB11096B28,4/11/17 9:31,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110629,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003787-C,DOORBELL_V3,76007,ASSY0175B037,9884E3BCD000,4/11/17 10:49,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110695,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003788-C,DOORBELL_V3,76004,ASSY0175B037,9884E3262FC5,4/11/17 9:32,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110675,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003789-C,DOORBELL_V3,76099,ASSY0175B037,9884E3BCBAA1,4/11/17 9:33,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110870,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003790-C,DOORBELL_V3,76002,ASSY0175B037,9884E34B3064,4/11/17 9:30,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110629,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003791-C,DOORBELL_V3,76004,ASSY0175B037,E8EB11096D52,4/11/17 10:06,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110675,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003792-C,DOORBELL_V3,76099,ASSY0175B037,E8EB11092C6A,4/11/17 10:45,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110870,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003793-C,DOORBELL_V3,76002,ASSY0175B037,9884E3DCFB47,4/11/17 9:34,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110629,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003794-C,DOORBELL_V3,76004,ASSY0175B037,E8EB11096D25,4/11/17 10:08,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110675,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003795-C,DOORBELL_V3,76004,ASSY0175B037,9884E3262FED,4/11/17 10:07,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110675,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003796-C,DOORBELL_V3,76004,ASSY0175B037,9884E3BCC0C5,4/11/17 10:43,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110675,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003797-C,DOORBELL_V3,76004,ASSY0175B037,9884E346FDF5,4/11/17 10:14,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110675,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003798-C,DOORBELL_V3,76004,ASSY0175B037,9884E34978A5,4/11/17 9:39,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110675,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003799-C,DOORBELL_V3,76099,ASSY0175B037,9884E31FB51B,4/11/17 16:29,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110870,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003800-C,DOORBELL_V3,76005,ASSY0175B037,9884E3BCD04C,4/11/17 9:32,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110631,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003801-C,DOORBELL_V3,76004,ASSY0175B037,9884E3BCC8AB,4/11/17 10:42,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110675,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003802-C,DOORBELL_V3,76005,ASSY0175B037,E8EB110922D5,4/11/17 10:45,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110631,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003803-C,DOORBELL_V3,76007,ASSY0175B037,9884E34860BB,4/11/17 10:50,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110695,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003804-C,DOORBELL_V3,76004,ASSY0175B037,9884E3470599,4/11/17 9:38,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110675,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003805-C,DOORBELL_V3,76007,ASSY0175B037,E8EB110F1B11,4/11/17 10:45,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110695,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003806-C,DOORBELL_V3,76005,ASSY0175B037,9884E3497AD9,4/11/17 10:41,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110631,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003807-C,DOORBELL_V3,76099,ASSY0175B037,9884E321A387,4/11/17 11:05,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110870,100185, ,2170903148,3A014CF00-600-GA01
BHRC1714LH003808-C,DOORBELL_V3,76099,ASSY0175B037,E8EB110B0E07,4/11/17 10:34,36,1.6.297,Satin Nickel - FR,8VR1S5-SFC0,CPTHASSY07201704110870,100185, ,2170903148,3A014CF00-600-GA01